-3.027898593006775,-9.886437916385235,-12.322522351284814,-12.27237044624422,-24.837211597980765,-18.108120255203378,-24.644764683496984,0
-2.9321313948396814,-8.353798518477445,-12.031481063217843,-12.075988105555231,-24.246034928471758,-16.344106997574656,-24.32085355437622,0
-3.0132646148759745,-9.710680372470566,-12.861834710181089,-12.564806193034123,-25.30309528555163,-17.535725070357984,-25.76017105869472,0
-2.9636812421097742,-8.740128274426773,-12.583177803124624,-12.621957609440534,-25.265818592896256,-17.066074372823934,-25.605282350193114,0
-2.9692150839132356,-9.548152135967081,-11.473466359282519,-11.665493442562095,-23.37897882788911,-16.483852300838937,-23.392199039679006,0
-2.923916414348329,-8.460321734831027,-10.864395572453292,-11.093742246559197,-22.257677256415445,-15.617495121154564,-22.193674219988246,0
-2.9767934428849103,-9.431454117598383,-14.635093152699325,-12.176892107209289,-25.687977427358277,-17.429011234981765,-25.790906869915045,0
-2.9528344786964027,-9.57939003841809,-12.840650682252145,-12.401233557473992,-25.348500089074275,-17.42697061426162,-25.076828506472484,0
-3.01972448141523,-9.304074590245994,-12.67499410259933,-12.888705263705743,-25.775231746014914,-17.73386832925682,-25.879246847001507,0
-2.9694307310793024,-9.133871599746229,-11.722721340333159,-12.56447991797105,-24.916724380904075,-17.36302596275491,-24.812787123825377,0
-2.89148748526363,-8.456446525752366,-12.08643632794821,-12.214383820794152,-24.41438660116015,-16.535999873164478,-24.709786786147383,0
-2.940460047180821,-9.947054676617277,-11.64230158877657,-11.759422522452558,-23.714283858190665,-16.885338849903714,-23.54100389728448,0
-3.0033455909469966,-9.345060652823271,-12.388501473255014,-12.636846957669057,-25.3837308478085,-17.31929724571748,-25.239775414120984,0
-2.7891185268426204,-9.80781632274783,-10.596137995168469,-10.992776530431222,-22.088037006440583,-16.31526995669366,-21.849778808349527,0
-2.9682195580960213,-9.335410025303787,-12.375356938189572,-12.556619807490982,-25.026061089068598,-18.33506906249095,-25.92361695488813,0
-3.0249447974440447,-9.685489915712695,-12.89380547980807,-13.013697530311758,-26.221739882723917,-18.150821717368327,-26.04803720827176,0
-2.9508285533533565,-9.439994451804571,-12.74228866131408,-12.592400751455559,-25.453653574127994,-17.314918378470683,-25.37411119030432,0
-2.9719020693220624,-8.751367604061581,-11.65552975918283,-11.823299914748183,-23.603213624576455,-16.21684487425995,-23.94730525186056,0
-2.7161171873858914,-10.05837501995685,-10.228521182132045,-10.142848705480992,-20.600534589027248,-15.86748775996564,-20.40161090151215,0
-3.0079202217915495,-8.642195574384504,-11.320080142285283,-11.68348994725457,-23.384114791527004,-16.02412917193696,-23.296286213449044,0
-2.805924948379475,-8.643681314523835,-10.32207792993504,-10.439266104782247,-21.143649517001403,-15.066174801466557,-20.875344598521394,0
-2.7170135948278165,-9.043428074642666,-11.160120136230924,-10.317737416386818,-21.05668211233942,-14.956433234293167,-23.124084638104108,0
-2.900623792305941,-8.909708315827071,-12.247465448225995,-12.260752704673918,-25.02770714467248,-16.886152038912698,-24.5363590621527,0
-3.0220535524598593,-8.435443614377249,-11.825655572274986,-11.690898929834455,-23.616146819026017,-17.41806145081139,-23.584395199137756,0
-2.9088582272079013,-8.664281939440704,-11.696911919856882,-11.072587957353495,-22.877260450003018,-15.50911567743454,-22.491252140337266,0
-2.9873657268204985,-9.453730750199643,-12.579062126561361,-12.47351654020141,-25.55680057842497,-17.34958280554063,-25.01718500776524,0
-2.8103091017375887,-8.607974586415626,-10.262953744882463,-10.333545830304645,-20.641558818434053,-14.641983851366,-21.310239981176096,0
-2.998597926205368,-9.650070324181838,-12.167837495884905,-11.97276674419305,-24.3206301920505,-16.803250202200417,-24.11396076134755,0
-2.9723893901415592,-9.553832607909664,-13.01990769035453,-12.94863150550248,-26.041438127413727,-17.72866542770632,-26.135502080220167,0
-2.965571258147797,-10.103594415753934,-12.347176626964568,-12.545916272712892,-26.15116318552892,-17.6194141705217,-24.993510818553045,0
-2.786790413714378,-8.236100738299779,-10.01996161926284,-10.141057348449564,-20.22240999388622,-14.259876499576277,-21.427410029884342,0
-3.011660649632696,-9.021920016627117,-12.143161372526084,-12.94269388475586,-25.87080009359306,-18.172179660469865,-25.526000008886623,0
-2.7492300782088046,-7.993035294312601,-10.154326007878753,-10.110529761270964,-20.359101004668805,-14.119957028652923,-20.43432708375775,0
-2.8964537327802167,-8.922361217737205,-11.887045245610144,-13.207116848335511,-26.15524274247141,-17.70928651493376,-25.791471854869368,0
-3.0099996903521857,-9.77703632325089,-12.812448074326284,-12.987552372726471,-25.890967239539858,-18.00830368790514,-26.790962167652392,0
-2.7686704161547064,-8.369759329939722,-10.843117246486912,-11.54405244986336,-23.43580126565771,-16.32208537872926,-22.746535331398658,0
-3.057290797706245,-9.180549541307933,-12.856850107660858,-13.04904326658385,-26.212032264094596,-17.657545702514746,-26.10583450383421,0
-2.966198692002426,-9.105044403993594,-13.22049187723093,-12.285256609546373,-26.215274352222394,-16.842250515204825,-25.03909341673624,0
-2.796220731255236,-8.105650095610244,-10.238984249510736,-10.187650588046587,-20.40097081099898,-14.250798315030199,-22.84544410807783,0
-2.94553137199488,-10.689717046192532,-13.669851638709957,-12.668540925427857,-27.16841481878108,-18.442022368156554,-25.83821131094088,0
-2.954598583097655,-9.881916849794086,-12.042901949809961,-11.78455650018263,-23.71130918739474,-16.841446936948156,-24.31577884265953,0
-2.841710190171014,-8.996266299005114,-10.292991767322473,-10.305418435584873,-20.731491205565717,-14.880728631195213,-20.781679367517523,0
-2.984545470661468,-9.047674156375832,-13.022586584206516,-12.773655068754039,-25.785729307706223,-17.59221826071739,-25.86628012305031,0
-2.705784096195889,-8.215462297737663,-10.336387938994038,-10.386976637469637,-20.821142285797478,-16.607938477596406,-21.022151421822105,0
-3.000169537025541,-9.517550659998744,-12.85511601967388,-13.4296077679123,-28.010069341450077,-18.970282896606783,-26.572258625803716,0
-3.0031941217640683,-9.737779387851035,-13.08231868281526,-12.59950958507972,-25.954743008463034,-17.470009328321638,-25.461768189424767,0
-2.823561357139392,-8.522327616454724,-10.374970522280359,-10.424402415123732,-20.877107492785317,-14.685620933986096,-21.15622207394874,0
-2.971159262039283,-8.718758448488526,-11.34767497355486,-11.683769975197455,-24.208796121691176,-16.337905652061398,-23.20158288003318,0
-2.9510930350430638,-9.50611299367667,-12.403433872975011,-12.65114120061071,-25.634392069544724,-17.64112301460477,-25.20680079500129,0
-2.9014795855265083,-8.659558443393188,-10.830515804076501,-11.091483120063858,-22.548048846277347,-15.44310026846203,-22.075859599736273,0
-2.929432224556463,-8.666839286988315,-12.502761737086109,-11.72700367538461,-24.554357225178624,-16.06981527197627,-23.85020604450277,0
-2.685547623092683,-9.350340111443602,-10.511855768949658,-10.101285960827884,-20.88764755981705,-15.76317253446931,-20.433101697696817,0
-2.964275993029406,-9.440860458420856,-12.244757968871813,-12.174355609544039,-24.899273099258952,-16.91064229179257,-24.40514958778923,0
-2.6799609587206383,-9.123322364520353,-10.475160758718864,-10.185430708741336,-20.576990718771743,-15.047600222333564,-20.820412368456303,0
-2.6929206000963166,-9.000647464669461,-10.185312622058634,-10.37757368820852,-20.660249942210392,-15.287648820764197,-21.78251130924627,0
-2.996543917232613,-10.064433711809023,-12.471989113169347,-13.055014002206093,-25.82339186278096,-18.15908804429337,-26.645280969742444,0
-2.935261950282662,-8.840990171891535,-12.32911907008426,-12.221790261453021,-25.310739106972793,-16.654029997653538,-24.50243224613111,0
-3.011722104363629,-9.174669310343736,-12.584003748241296,-12.81089420085014,-25.76989443212485,-17.458736324509715,-25.58574622270659,0
-2.912722092149614,-9.874299819236557,-12.247706645790673,-11.795235951369364,-24.27563048323553,-17.36503368601392,-23.84466936017502,0
-2.7460853536920493,-7.9444252816387095,-10.172547085063988,-10.130399946492837,-20.28373062720531,-14.103121475503437,-21.316753303259745,0
-3.038447062906857,-9.577536628451544,-12.186310402343102,-12.022475027762027,-24.55402091257098,-16.84228327354708,-24.15958318162323,0
-3.0356505365393427,-11.259978488618609,-13.022062083915074,-12.989819511978208,-26.050560884229174,-18.933710042298447,-26.32156926381266,0
-2.9610143132398408,-9.792224623939928,-12.153340185110164,-12.93941990474079,-25.79998960421948,-17.900314298271653,-25.54405421436864,0
-3.0320341289734447,-9.813352439469714,-12.687290601628053,-14.606434773658814,-28.563269524425085,-19.668540526625698,-28.312866139151808,0
-2.9604397345129194,-8.58301461273163,-11.777844661873589,-12.002914442059813,-24.530344493207348,-16.377123057271326,-23.905164514549757,0
-2.8287349780359206,-8.194654591953448,-10.33272381006595,-10.428849321746691,-20.904024242741574,-14.558710701627023,-21.036041189226307,0
-2.959162474938651,-9.196332219372684,-13.180323417690232,-13.130659912790366,-26.31977639428495,-17.753279695245308,-26.707794280104174,0
-2.979618360675215,-8.982170425071917,-12.216883823498259,-11.908965960309349,-24.07121470612028,-16.497477994089188,-24.18951348461241,0
-2.9811338248776518,-8.887830315500862,-11.47705471916408,-11.704257479636498,-23.503234308105107,-16.423758209427383,-23.399820599411537,0
-3.0054995912218563,-10.031826720797547,-13.076946722467708,-12.789612482468733,-25.9595442863677,-17.830035418586455,-25.811898254170906,0
-2.787019439723678,-8.31961773146869,-10.169989978589483,-10.209040457125656,-20.40003835375839,-14.378819919329183,-21.48215021507118,0
-2.9573838598526923,-9.033631983493947,-12.616711035069274,-12.201816560433521,-24.77135388110271,-16.723858117375258,-24.752256580028593,0
-2.958519779569034,-9.48899395292487,-12.012075850720732,-12.776678433306206,-25.618384717045565,-17.533023166054193,-25.200660550957274,0
-3.0346106906767822,-8.998354723745537,-11.94690891008009,-12.421074236700496,-24.63664548279331,-18.396172842936952,-25.03933766632951,0
-3.024158392583344,-9.388169356751717,-13.036395233588955,-13.423205605942863,-27.333613587039693,-18.200512676718734,-26.66267026307679,0
-3.0005424712725013,-8.944064308829102,-11.98549888270897,-11.58468309579466,-23.60990088306808,-16.05694883575961,-23.457040844967786,0
-2.9823215502505636,-9.520362884709423,-11.95971963042482,-11.94107332903184,-24.81394394376534,-16.94160412701328,-23.894595368878424,0
-3.0185688571500755,-9.020940170953047,-12.454654023359558,-13.102828036583878,-25.882948578786575,-18.907489695869064,-26.980772837648146,0
-3.0012938524195127,-8.797449528616001,-13.364337864919605,-12.515014481280348,-25.544088034606045,-17.54769754462154,-25.690572765529247,0
-2.986411526700335,-8.668309593027855,-12.480134716581926,-13.223299063057585,-26.579310879360126,-17.607271873506317,-26.097422685897058,0
-2.836872585559543,-8.260418429187284,-10.213931757669082,-10.337483290049908,-20.61795242339274,-14.500047480231443,-21.44506753871761,0
-2.7641754233438958,-8.54345322753916,-10.008890630608223,-10.184597315687842,-20.281389330561904,-14.45794136406329,-22.10893316595892,0
-2.9746871421349894,-9.656622864975155,-13.372474949969233,-13.155971285456515,-26.66402005589466,-18.679358921325164,-26.50565463047671,0
-2.749362692307813,-8.703698628352926,-10.157135919756513,-10.147303114876335,-20.369214698957162,-14.710633976785509,-20.580222981786022,0
-2.9174415484720533,-8.404005048829916,-11.39384569770525,-11.22394975384403,-22.577819067536495,-15.506684843038459,-22.89685338802947,0
-2.9063880198518026,-10.812445631043095,-11.805013661508601,-12.341634403466202,-24.77169389760266,-17.808399813881888,-24.461638032573084,0
-2.947380450237767,-9.7851615818958,-11.998430172969934,-12.314335184007454,-24.998138901365934,-17.33250711265086,-24.490753048975456,0
-2.9042974574988323,-9.264420654857316,-13.329334232656358,-12.236946148969576,-25.43210826490709,-16.901813143683093,-25.055364957697464,0
-2.8539147052584957,-8.928697224293755,-10.707029366433732,-10.67607805173454,-21.429593595704706,-15.427599424487234,-21.670191513270773,0
-3.036867785017497,-10.134053563577028,-12.218550866985591,-12.932199206303483,-26.158280633971767,-18.026520462562146,-25.51870237164915,0
-3.0171186799503324,-9.37001565382759,-12.33875607437647,-12.11115576827863,-25.319305325403395,-16.96488573275971,-24.338470667583458,0
-2.8934530155055476,-8.758988550885965,-10.669241474167649,-10.656025427129267,-21.319032362087334,-15.063554316509741,-22.70108657025534,0
-3.013037143789725,-8.661191311876662,-13.607605266527948,-13.493183390567706,-27.913287506198817,-17.831335061726197,-27.04757092616516,0
-2.955563873786697,-9.476599113386849,-12.25380540731442,-12.509302019656829,-24.9003437715049,-17.44938411164404,-25.57537142064892,0
-2.819800314992838,-8.368846322019754,-10.353956566522822,-10.259170000456631,-20.565892413258595,-14.450052936946522,-22.13331490868801,0
